Doc1_ID,Doc2_ID,Doc1_Name,Doc2_Name,Similarity
247,243,T2/23510025_9th.pdf,T2/23510025_5th.pdf,0.6394082150049512
248,265,T2/23510019_3rd.pdf,T2/23510022_1.pdf,0.9999999999999999
248,295,T2/23510019_3rd.pdf,T2/23510022_11.pdf,0.6747269944284406
248,299,T2/23510019_3rd.pdf,T2/23510022_5.pdf,0.6518953648879126
248,296,T2/23510019_3rd.pdf,T2/23510022_2.pdf,0.6081036907962862
249,529,T2/23510019_4th.pdf,T4/Copy of TimeseriesForecastingOfWebTrafficUsingProphetMachineLearningModel.pdf,0.7051453497054732
249,488,T2/23510019_4th.pdf,T3/jcc_2022090715424082.pdf,0.6940206359297338
249,413,T2/23510019_4th.pdf,T3/34.pdf,0.6876055306023784
249,331,T2/23510019_4th.pdf,T2/23510019_10th.pdf,0.6790995729145266
249,111,T2/23510019_4th.pdf,T1/PDF10 (1).pdf,0.6784303379590513
249,559,T2/23510019_4th.pdf,T4/Copy of p2.pdf,0.6764233254240606
249,655,T2/23510019_4th.pdf,T4/Copy of 23510074_2.pdf,0.6751008885389904
249,405,T2/23510019_4th.pdf,T3/86999ca207a3bbaf31877ec39bc58a365188.pdf,0.6739118482910732
249,259,T2/23510019_4th.pdf,T2/23510020_4th.pdf,0.6702150997569382
250,491,T2/23510019_5th.pdf,T3/10.pdf,0.7955475619148333
250,302,T2/23510019_5th.pdf,T2/23510022_8.pdf,0.7460122066536689
250,121,T2/23510019_5th.pdf,T1/pdf4(1).pdf,0.7208275366998588
250,329,T2/23510019_5th.pdf,T2/23510017_8th.pdf,0.6701940847659571
250,303,T2/23510019_5th.pdf,T2/23510022_9.pdf,0.6648108784902842
250,244,T2/23510019_5th.pdf,T2/23510025_6th.pdf,0.6639611599601921
250,328,T2/23510019_5th.pdf,T2/23510017_7th.pdf,0.6622487145050613
250,295,T2/23510019_5th.pdf,T2/23510022_11.pdf,0.6585541265741462
250,555,T2/23510019_5th.pdf,T4/Copy of ml_pdf_9.pdf,0.6555887160429142
251,331,T2/23510019_6th.pdf,T2/23510019_10th.pdf,0.9918002292569642
251,506,T2/23510019_6th.pdf,T3/2001.09636v1.pdf,0.736113609587521
251,335,T2/23510019_6th.pdf,T2/23510019_2nd.pdf,0.6978211728639997
251,538,T2/23510019_6th.pdf,T4/stacking7.pdf,0.6868953270562576
251,79,T2/23510019_6th.pdf,T1/MIN_MAX10.pdf,0.6802155413649134
251,533,T2/23510019_6th.pdf,T4/ssrn-4446910.pdf,0.6761888390166934
251,256,T2/23510019_6th.pdf,T2/23510020_1st.pdf,0.6685219112067137
251,249,T2/23510019_6th.pdf,T2/23510019_4th.pdf,0.6676892865385678
251,123,T2/23510019_6th.pdf,T1/PDF5 (1).pdf,0.6676085707936495
252,252,T2/23510019_7th.pdf,T2/23510019_7th.pdf,1.0
252,27,T2/23510019_7th.pdf,T1/Copy of 8.pdf,1.0
252,131,T2/23510019_7th.pdf,T1/8.pdf,1.0
253,388,T2/23510019_8th.pdf,T3/Unit-10.pdf,0.8582220941527229
253,123,T2/23510019_8th.pdf,T1/PDF5 (1).pdf,0.8153740305105432
253,489,T2/23510019_8th.pdf,T3/pdf7.pdf,0.8009852199734998
253,335,T2/23510019_8th.pdf,T2/23510019_2nd.pdf,0.7843405141272898
253,542,T2/23510019_8th.pdf,T4/Copy of L-G-0000614053-0013216863.pdf,0.7803352519000204
253,537,T2/23510019_8th.pdf,T4/stacking6.pdf,0.7505338593792239
253,156,T2/23510019_8th.pdf,T1/exploratory_data_analysis_for_feature_selection_in_machine_learning.pdf,0.746828778208651
253,1026,T2/23510019_8th.pdf,T8/16Vol99No8.pdf,0.7425503313019426
253,506,T2/23510019_8th.pdf,T3/2001.09636v1.pdf,0.7386468215211933
254,305,T2/23510019_9th.pdf,T2/23510023_book10.pdf,0.8923193590965781
254,297,T2/23510019_9th.pdf,T2/23510022_3.pdf,0.8324090210804752
254,226,T2/23510019_9th.pdf,T2/23510023_book8.pdf,0.8057786243106357
254,91,T2/23510019_9th.pdf,T1/MLE.pdf,0.7921921574921853
254,229,T2/23510019_9th.pdf,T2/23510024_1st.pdf,0.7805661474530448
254,309,T2/23510019_9th.pdf,T2/23510023_book5.pdf,0.7753205025433804
254,120,T2/23510019_9th.pdf,T1/PDF4 (1).pdf,0.7722400576364492
254,209,T2/23510019_9th.pdf,T1/multiple3.pdf,0.7642599190643994
254,509,T2/23510019_9th.pdf,T3/23.pdf,0.7635604807214614
255,263,T2/23510020_10th.pdf,T2/23510020_8th.pdf,0.7992053322887511
255,262,T2/23510020_10th.pdf,T2/23510020_7th.pdf,0.7480904090833135
255,747,T2/23510020_10th.pdf,T5/622548169.pdf,0.7252491311693687
255,828,T2/23510020_10th.pdf,T6/pdf10_1.pdf,0.7252491311693687
255,269,T2/23510020_10th.pdf,T2/23510006_5th.pdf,0.7252491311693687
256,264,T2/23510020_1st.pdf,T2/23510020_9th.pdf,0.8233569628883965
256,755,T2/23510020_1st.pdf,T6/pdf5.pdf,0.7920939380580084
256,259,T2/23510020_1st.pdf,T2/23510020_4th.pdf,0.7859502255751712
256,637,T2/23510020_1st.pdf,T4/Copy of j.rd.20240504.13.pdf,0.7658761244168639
256,325,T2/23510020_1st.pdf,T2/23510017_4th.pdf,0.7631773417223625
256,553,T2/23510020_1st.pdf,T4/Copy of ml_pdf_6.pdf,0.7561575703616549
256,939,T2/23510020_1st.pdf,T7/gated-recurrent-units-gru-for-time-series-forecasting-in-higher-education-IJERTV12IS030091.pdf,0.7539137069698414
256,559,T2/23510020_1st.pdf,T4/Copy of p2.pdf,0.748424235169327
256,560,T2/23510020_1st.pdf,T4/Copy of p3.pdf,0.7401154729735667
257,534,T2/23510020_2nd.pdf,T4/stacking3.pdf,0.8812740720690402
257,264,T2/23510020_2nd.pdf,T2/23510020_9th.pdf,0.8481342761689554
257,560,T2/23510020_2nd.pdf,T4/Copy of p3.pdf,0.8110257618047335
257,259,T2/23510020_2nd.pdf,T2/23510020_4th.pdf,0.8074349463082862
257,529,T2/23510020_2nd.pdf,T4/Copy of TimeseriesForecastingOfWebTrafficUsingProphetMachineLearningModel.pdf,0.7847179718761421
257,79,T2/23510020_2nd.pdf,T1/MIN_MAX10.pdf,0.7752617645615063
257,647,T2/23510020_2nd.pdf,T4/Copy of 18-444.pdf,0.7648523844395901
257,650,T2/23510020_2nd.pdf,T4/Copy of 2107.05847v3.pdf,0.7620817703801473
257,113,T2/23510020_2nd.pdf,T1/PDF10.pdf,0.7594727735655695
258,117,T2/23510020_3rd.pdf,T1/PDF3 (1).pdf,0.8677181465814238
258,539,T2/23510020_3rd.pdf,T4/stacking8.pdf,0.8582942440865877
258,79,T2/23510020_3rd.pdf,T1/MIN_MAX10.pdf,0.853706360340636
258,600,T2/23510020_3rd.pdf,T4/Copy of pdf8.pdf,0.853694334876198
258,1072,T2/23510020_3rd.pdf,T8/file5(1).pdf,0.8490549219207563
258,1020,T2/23510020_3rd.pdf,T8/1-s2.0-S0933365724002318-main.pdf,0.8427394298095171
258,536,T2/23510020_3rd.pdf,T4/stacking5.pdf,0.8411513215935134
258,538,T2/23510020_3rd.pdf,T4/stacking7.pdf,0.8397119178632064
258,178,T2/23510020_3rd.pdf,T1/PDF9.pdf,0.8392695211220732
259,534,T2/23510020_4th.pdf,T4/stacking3.pdf,0.9006718368892102
259,538,T2/23510020_4th.pdf,T4/stacking7.pdf,0.8933829194471616
259,637,T2/23510020_4th.pdf,T4/Copy of j.rd.20240504.13.pdf,0.8833511009603694
259,325,T2/23510020_4th.pdf,T2/23510017_4th.pdf,0.870529880397782
259,529,T2/23510020_4th.pdf,T4/Copy of TimeseriesForecastingOfWebTrafficUsingProphetMachineLearningModel.pdf,0.8661055095216901
259,264,T2/23510020_4th.pdf,T2/23510020_9th.pdf,0.843622496610645
259,79,T2/23510020_4th.pdf,T1/MIN_MAX10.pdf,0.8382892266177628
259,559,T2/23510020_4th.pdf,T4/Copy of p2.pdf,0.8355391465703373
259,536,T2/23510020_4th.pdf,T4/stacking5.pdf,0.8312036725213389
260,590,T2/23510020_5th.pdf,T4/Copy of pdf16.pdf,0.8453262860198677
260,79,T2/23510020_5th.pdf,T1/MIN_MAX10.pdf,0.8338588947298554
260,587,T2/23510020_5th.pdf,T4/Copy of Corminboeuf_ChemSci_2016_VolcanoPolt.pdf,0.8221885976674984
260,589,T2/23510020_5th.pdf,T4/Copy of pdf15.pdf,0.822053841476017
260,803,T2/23510020_5th.pdf,T6/A4_6.pdf,0.8158485320598423
260,572,T2/23510020_5th.pdf,T4/Copy of 6faccc940e8607c61769a3953b3214461355.pdf,0.8108131962126454
260,259,T2/23510020_5th.pdf,T2/23510020_4th.pdf,0.8088348616139783
260,1020,T2/23510020_5th.pdf,T8/1-s2.0-S0933365724002318-main.pdf,0.7959853022307396
260,772,T2/23510020_5th.pdf,T6/cross10.pdf,0.7956435556794331
261,262,T2/23510020_6th.pdf,T2/23510020_7th.pdf,0.7873420347779266
261,263,T2/23510020_6th.pdf,T2/23510020_8th.pdf,0.6978625896874948
261,264,T2/23510020_6th.pdf,T2/23510020_9th.pdf,0.6172893546735421
262,263,T2/23510020_7th.pdf,T2/23510020_8th.pdf,0.8717685679769691
262,261,T2/23510020_7th.pdf,T2/23510020_6th.pdf,0.7873420347779266
262,255,T2/23510020_7th.pdf,T2/23510020_10th.pdf,0.7480904090833135
263,262,T2/23510020_8th.pdf,T2/23510020_7th.pdf,0.8717685679769691
263,255,T2/23510020_8th.pdf,T2/23510020_10th.pdf,0.7992053322887511
263,261,T2/23510020_8th.pdf,T2/23510020_6th.pdf,0.6978625896874948
263,747,T2/23510020_8th.pdf,T5/622548169.pdf,0.6033391522726927
263,269,T2/23510020_8th.pdf,T2/23510006_5th.pdf,0.6033391522726927
263,828,T2/23510020_8th.pdf,T6/pdf10_1.pdf,0.6033391522726927
264,257,T2/23510020_9th.pdf,T2/23510020_2nd.pdf,0.8481342761689554
264,325,T2/23510020_9th.pdf,T2/23510017_4th.pdf,0.8469545135270352
264,259,T2/23510020_9th.pdf,T2/23510020_4th.pdf,0.843622496610645
264,534,T2/23510020_9th.pdf,T4/stacking3.pdf,0.8284802683958756
264,256,T2/23510020_9th.pdf,T2/23510020_1st.pdf,0.8233569628883965
264,637,T2/23510020_9th.pdf,T4/Copy of j.rd.20240504.13.pdf,0.7890771360018889
264,755,T2/23510020_9th.pdf,T6/pdf5.pdf,0.7815284567317798
264,537,T2/23510020_9th.pdf,T4/stacking6.pdf,0.7802088165796298
264,538,T2/23510020_9th.pdf,T4/stacking7.pdf,0.7770670451986476
265,248,T2/23510022_1.pdf,T2/23510019_3rd.pdf,0.9999999999999999
265,295,T2/23510022_1.pdf,T2/23510022_11.pdf,0.6747269944284406
265,299,T2/23510022_1.pdf,T2/23510022_5.pdf,0.6518953648879126
265,296,T2/23510022_1.pdf,T2/23510022_2.pdf,0.6081036907962862
266,1005,T2/23510006_2nd.pdf,T8/IJEDR1502143.pdf,0.8150121784828123
266,1006,T2/23510006_2nd.pdf,T8/latent-semantic-analysis-of-textual-data-4ufciuu9dh.pdf,0.7935576424448695
266,1010,T2/23510006_2nd.pdf,T8/LSI.pdf,0.7899844304996154
266,1022,T2/23510006_2nd.pdf,T8/10_ml.pdf,0.7865083863433081
266,1100,T2/23510006_2nd.pdf,T8/Evangelopoulos2013_LatentSemAnalysis.pdf,0.7857063287001088
266,1106,T2/23510006_2nd.pdf,T8/file12.pdf,0.7756682894686437
266,1105,T2/23510006_2nd.pdf,T8/file11.pdf,0.7515234592740395
266,999,T2/23510006_2nd.pdf,T8/yun_teng_nu_cs_2022_13.pdf,0.7475486156053285
266,1048,T2/23510006_2nd.pdf,T8/pdf_11.pdf,0.7437186418837488
267,996,T2/23510006_3rd.pdf,T8/Top 4 Sentence Embedding Techniques using Python.pdf,0.7856833683716214
267,361,T2/23510006_3rd.pdf,T2/23510005_3rd.pdf,0.7275056635272368
267,266,T2/23510006_3rd.pdf,T2/23510006_2nd.pdf,0.7212384633026666
267,999,T2/23510006_3rd.pdf,T8/yun_teng_nu_cs_2022_13.pdf,0.6920513126600909
267,1040,T2/23510006_3rd.pdf,T8/8-_design_pattern_recommendation_using_doc2vec.pdf,0.6749526191943248
267,1105,T2/23510006_3rd.pdf,T8/file11.pdf,0.6695509382472542
267,902,T2/23510006_3rd.pdf,T7/lecture6-tfidf-1per.pdf,0.6517546500197582
267,1010,T2/23510006_3rd.pdf,T8/LSI.pdf,0.6462959200842641
267,922,T2/23510006_3rd.pdf,T7/NLP_101.pdf,0.6374197441982434
268,1027,T2/23510006_4th.pdf,T8/18lsi.pdf,0.7235916546708248
268,177,T2/23510006_4th.pdf,T1/pdf9(1).pdf,0.7194316388055442
268,901,T2/23510006_4th.pdf,T7/lecture12-bm25etc.pdf,0.7081346640843804
268,272,T2/23510006_4th.pdf,T2/23510006_8th.pdf,0.7045561626429782
268,1099,T2/23510006_4th.pdf,T8/document.pdf,0.7015823601590826
268,266,T2/23510006_4th.pdf,T2/23510006_2nd.pdf,0.6986919131134516
268,1006,T2/23510006_4th.pdf,T8/latent-semantic-analysis-of-textual-data-4ufciuu9dh.pdf,0.696302434819416
268,1010,T2/23510006_4th.pdf,T8/LSI.pdf,0.6882960945086801
268,986,T2/23510006_4th.pdf,T8/svd.pdf,0.6878047017955334
269,828,T2/23510006_5th.pdf,T6/pdf10_1.pdf,0.9999999999999994
269,747,T2/23510006_5th.pdf,T5/622548169.pdf,0.9999999999999994
269,255,T2/23510006_5th.pdf,T2/23510020_10th.pdf,0.7252491311693687
269,263,T2/23510006_5th.pdf,T2/23510020_8th.pdf,0.6033391522726927
270,1001,T2/23510006_6th.pdf,T8/glove6.pdf,0.8561634748042274
270,488,T2/23510006_6th.pdf,T3/jcc_2022090715424082.pdf,0.8545103452583813
270,1090,T2/23510006_6th.pdf,T8/glove5.pdf,0.8464274353629196
270,1003,T2/23510006_6th.pdf,T8/glove8.pdf,0.8380065486385684
270,1026,T2/23510006_6th.pdf,T8/16Vol99No8.pdf,0.8379014923154744
270,1103,T2/23510006_6th.pdf,T8/file10(1).pdf,0.8358294581765733
270,1087,T2/23510006_6th.pdf,T8/glove4.pdf,0.8213371160783512
270,1020,T2/23510006_6th.pdf,T8/1-s2.0-S0933365724002318-main.pdf,0.818239190042234
270,1019,T2/23510006_6th.pdf,T8/mlpdf8.pdf,0.8122078426662281
271,1051,T2/23510006_7th.pdf,T8/pdf_2.pdf,0.8256384530111196
271,1046,T2/23510006_7th.pdf,T8/pdf_1.pdf,0.7928599246864291
271,1055,T2/23510006_7th.pdf,T8/pdf_6.pdf,0.7519655559036815
271,1053,T2/23510006_7th.pdf,T8/pdf_4.pdf,0.7346202277678285
271,862,T2/23510006_7th.pdf,T7/TripletLoss.pdf,0.7214274045243415
271,266,T2/23510006_7th.pdf,T2/23510006_2nd.pdf,0.6992265297813973
271,173,T2/23510006_7th.pdf,T1/PDF8 (1).pdf,0.6826724889293581
271,1105,T2/23510006_7th.pdf,T8/file11.pdf,0.6616439085639712
271,1040,T2/23510006_7th.pdf,T8/8-_design_pattern_recommendation_using_doc2vec.pdf,0.6610299620023995
272,902,T2/23510006_8th.pdf,T7/lecture6-tfidf-1per.pdf,0.7730650554110012
272,901,T2/23510006_8th.pdf,T7/lecture12-bm25etc.pdf,0.7148364242566128
272,268,T2/23510006_8th.pdf,T2/23510006_4th.pdf,0.7045561626429782
272,266,T2/23510006_8th.pdf,T2/23510006_2nd.pdf,0.7020455652601548
272,1010,T2/23510006_8th.pdf,T8/LSI.pdf,0.6839291257436791
272,1005,T2/23510006_8th.pdf,T8/IJEDR1502143.pdf,0.6803605790698803
272,1088,T2/23510006_8th.pdf,T8/bag_of_words.pdf,0.6769650765988336
272,1006,T2/23510006_8th.pdf,T8/latent-semantic-analysis-of-textual-data-4ufciuu9dh.pdf,0.6680987018857043
272,1027,T2/23510006_8th.pdf,T8/18lsi.pdf,0.6545220335934803
273,787,T2/23510006_9th.pdf,T6/JOMMBA.pdf,0.8196374824369409
273,233,T2/23510006_9th.pdf,T2/23510024_5th.pdf,0.7977794676903732
273,293,T2/23510006_9th.pdf,T2/23510011_7th.pdf,0.7893752844255963
273,1102,T2/23510006_9th.pdf,T8/file1.pdf,0.783808782864691
273,587,T2/23510006_9th.pdf,T4/Copy of Corminboeuf_ChemSci_2016_VolcanoPolt.pdf,0.7817802619718852
273,1077,T2/23510006_9th.pdf,T8/file7.pdf,0.772020002768505
273,448,T2/23510006_9th.pdf,T3/Doc_3.pdf,0.7698841295363111
273,116,T2/23510006_9th.pdf,T1/PDF2.pdf,0.764316928772382
273,1020,T2/23510006_9th.pdf,T8/1-s2.0-S0933365724002318-main.pdf,0.7640579252667566
274,937,T2/23510007ML1.pdf,T7/eisenstein-nov18.pdf,0.7680706432963089
274,233,T2/23510007ML1.pdf,T2/23510024_5th.pdf,0.7559017402545252
274,995,T2/23510007ML1.pdf,T8/Tokenizer9.pdf,0.754823617203505
274,929,T2/23510007ML1.pdf,T7/d2l-en.pdf,0.7496575611669405
274,835,T2/23510007ML1.pdf,T6/10.pdf,0.7322575048414901
274,990,T2/23510007ML1.pdf,T8/Tokenizer4.pdf,0.7292206558838293
274,935,T2/23510007ML1.pdf,T7/deeplearningwithpython.pdf,0.7275497727996296
274,932,T2/23510007ML1.pdf,T7/deep-learning-material-dept-ece-ase-blr-1.pdf,0.7227239025844988
274,934,T2/23510007ML1.pdf,T7/Deep.Learning.for.Coders.with.fastai.and.PyTorch.Howard.Gugger.OReilly.9781492045526.EBooksWorld.ir.pdf,0.7209315902808227
275,184,T2/23510007ML2.pdf,T1/pdf_2_MI.pdf,0.6767187596075784
275,317,T2/23510007ML2.pdf,T2/23510012_6th.pdf,0.6745570948171498
275,172,T2/23510007ML2.pdf,T1/PDF7.pdf,0.6454453751418775
275,302,T2/23510007ML2.pdf,T2/23510022_8.pdf,0.6368229459992855
275,281,T2/23510007ML2.pdf,T2/23510007MLJS2.pdf,0.625872867668175
275,168,T2/23510007ML2.pdf,T1/pdf6(1).pdf,0.6245661773232754
275,1037,T2/23510007ML2.pdf,T8/5_ml.pdf,0.6221509983208394
275,1084,T2/23510007ML2.pdf,T8/glove10.pdf,0.6187779603953492
275,741,T2/23510007ML2.pdf,T5/3.pdf,0.6065017299445262
276,954,T2/23510007ML3.pdf,T7/1905.07436v1.pdf,0.8616196339496945
276,294,T2/23510007ML3.pdf,T2/23510011_8th.pdf,0.8527186292150487
276,410,T2/23510007ML3.pdf,T3/31.pdf,0.8498919148040117
276,943,T2/23510007ML3.pdf,T7/index.pdf,0.8177955147461741
276,279,T2/23510007ML3.pdf,T2/23510007ML6.pdf,0.8150132484457264
276,958,T2/23510007ML3.pdf,T7/22-0068.pdf,0.8014410778064417
276,281,T2/23510007ML3.pdf,T2/23510007MLJS2.pdf,0.8004406944994328
276,582,T2/23510007ML3.pdf,T4/Copy of b6.pdf,0.7973358205549805
276,364,T2/23510007ML3.pdf,T2/23510005_6th.pdf,0.7730121138073706
277,219,T2/23510007ML4.pdf,T1/Norm7.pdf,0.7816660662296179
277,182,T2/23510007ML4.pdf,T1/pdf_2_AIC.pdf,0.7537035944885065
277,345,T2/23510007ML4.pdf,T2/23510001_7th.pdf,0.7353370497447509
277,889,T2/23510007ML4.pdf,T7/srivastava14a.pdf,0.7308409917591498
277,516,T2/23510007ML4.pdf,T3/2AUC.pdf,0.7278536915674823
277,343,T2/23510007ML4.pdf,T2/23510001_5th.pdf,0.7259479616725795
277,217,T2/23510007ML4.pdf,T1/Norm5.pdf,0.7200467001749575
277,635,T2/23510007ML4.pdf,T4/Copy of 23510074_3.pdf,0.7189668050550795
277,475,T2/23510007ML4.pdf,T3/Oversampling_the_Minority_Class_in_the_F.pdf,0.7177471599176172
278,79,T2/23510007ML5.pdf,T1/MIN_MAX10.pdf,0.8127020138086215
278,258,T2/23510007ML5.pdf,T2/23510020_3rd.pdf,0.7808471140371155
278,917,T2/23510007ML5.pdf,T7/myfile.pdf,0.7631715455501498
278,1020,T2/23510007ML5.pdf,T8/1-s2.0-S0933365724002318-main.pdf,0.7504399872316204
278,787,T2/23510007ML5.pdf,T6/JOMMBA.pdf,0.7492314661207626
278,795,T2/23510007ML5.pdf,T6/8_123.pdf,0.7445117644916246
278,560,T2/23510007ML5.pdf,T4/Copy of p3.pdf,0.743000529321479
278,534,T2/23510007ML5.pdf,T4/stacking3.pdf,0.7417896838779878
278,1081,T2/23510007ML5.pdf,T8/file9.pdf,0.7312941514331954
279,410,T2/23510007ML6.pdf,T3/31.pdf,0.8699958694773141
279,341,T2/23510007ML6.pdf,T2/23510001_3rd.pdf,0.8512551632441088
279,582,T2/23510007ML6.pdf,T4/Copy of b6.pdf,0.8454191999575416
279,276,T2/23510007ML6.pdf,T2/23510007ML3.pdf,0.8150132484457264
279,954,T2/23510007ML6.pdf,T7/1905.07436v1.pdf,0.8113620061852843
279,281,T2/23510007ML6.pdf,T2/23510007MLJS2.pdf,0.8035194041835712
279,5,T2/23510007ML6.pdf,"T1/The EM Algorithm and Extensions, Second Edition -- Geoffrey J_ McLachlan, Thriyambakam Krishnan(auth_) -- Wiley Series in Probability and Statistics, -- 9780470191606 -- e9a3209826ad39b437667e2b4df231ba -- Anna’s Archive.pdf",0.7948479780365657
279,287,T2/23510007ML6.pdf,T2/23510011_1st.pdf,0.7897526298329716
279,294,T2/23510007ML6.pdf,T2/23510011_8th.pdf,0.7848047850651062
280,897,T2/23510007MLJS1.pdf,T7/tp5.pdf,0.8931595592231064
280,896,T2/23510007MLJS1.pdf,T7/tp4.pdf,0.8416400140878226
280,895,T2/23510007MLJS1.pdf,T7/tp2.pdf,0.8271276931635375
280,764,T2/23510007MLJS1.pdf,T6/pdf8.pdf,0.8256205011014359
280,776,T2/23510007MLJS1.pdf,T6/cross5.pdf,0.8173359905718368
280,749,T2/23510007MLJS1.pdf,T6/pdf3.pdf,0.8172276393455211
280,898,T2/23510007MLJS1.pdf,T7/tp6.pdf,0.8061404693835539
280,836,T2/23510007MLJS1.pdf,T6/10_123.pdf,0.7993520984988345
280,594,T2/23510007MLJS1.pdf,T4/Copy of pdf2.pdf,0.7980992696528985
281,294,T2/23510007MLJS2.pdf,T2/23510011_8th.pdf,0.8268920941209685
281,410,T2/23510007MLJS2.pdf,T3/31.pdf,0.8204623315334385
281,625,T2/23510007MLJS2.pdf,T4/Copy of Fifth.pdf,0.8076139457480266
281,279,T2/23510007MLJS2.pdf,T2/23510007ML6.pdf,0.8035194041835712
281,341,T2/23510007MLJS2.pdf,T2/23510001_3rd.pdf,0.80098332124947
281,582,T2/23510007MLJS2.pdf,T4/Copy of b6.pdf,0.8009723289324779
281,276,T2/23510007MLJS2.pdf,T2/23510007ML3.pdf,0.8004406944994328
281,353,T2/23510007MLJS2.pdf,T2/23510002_5th.pdf,0.7804381165676273
281,356,T2/23510007MLJS2.pdf,T2/23510002_8th.pdf,0.7774021623767983
282,777,T2/23510007MLJS3.pdf,T6/cross6.pdf,0.8523626888208303
282,961,T2/23510007MLJS3.pdf,T7/2303.01500v2.pdf,0.8453296147966693
282,959,T2/23510007MLJS3.pdf,T7/2208.06677v5.pdf,0.8415990921616919
282,756,T2/23510007MLJS3.pdf,T6/pdf5_1.pdf,0.8306670712255116
282,775,T2/23510007MLJS3.pdf,T6/cross4.pdf,0.8273054150500041
282,920,T2/23510007MLJS3.pdf,T7/NeurIPS-2022-better-sgd-using-second-order-momentum-Paper-Conference.pdf,0.8241800922259441
282,283,T2/23510007MLJS3.pdf,T2/23510007MLJS4.pdf,0.8226924308817931
282,960,T2/23510007MLJS3.pdf,T7/23-0576.pdf,0.8110293587303127
282,779,T2/23510007MLJS3.pdf,T6/cross8.pdf,0.8089407397187118
283,756,T2/23510007MLJS4.pdf,T6/pdf5_1.pdf,0.851820948367265
283,761,T2/23510007MLJS4.pdf,T6/pdf7.pdf,0.8289197364774967
283,282,T2/23510007MLJS4.pdf,T2/23510007MLJS3.pdf,0.8226924308817931
283,960,T2/23510007MLJS4.pdf,T7/23-0576.pdf,0.818755020183638
283,343,T2/23510007MLJS4.pdf,T2/23510001_5th.pdf,0.8108090370381973
283,214,T2/23510007MLJS4.pdf,T1/Norm2.pdf,0.7991522882764964
283,959,T2/23510007MLJS4.pdf,T7/2208.06677v5.pdf,0.7935650860999992
283,777,T2/23510007MLJS4.pdf,T6/cross6.pdf,0.7916205210477177
283,779,T2/23510007MLJS4.pdf,T6/cross8.pdf,0.7899221643229325
284,287,T2/23510007MLJS5.pdf,T2/23510011_1st.pdf,0.7928348571452664
284,339,T2/23510007MLJS5.pdf,T2/23510001_1st.pdf,0.7926486473289572
284,764,T2/23510007MLJS5.pdf,T6/pdf8.pdf,0.7900090831157424
284,187,T2/23510007MLJS5.pdf,T1/pdf_3_MI.pdf,0.789090549996262
284,291,T2/23510007MLJS5.pdf,T2/23510011_5th.pdf,0.7864910667877768
284,356,T2/23510007MLJS5.pdf,T2/23510002_8th.pdf,0.7726921459593784
284,353,T2/23510007MLJS5.pdf,T2/23510002_5th.pdf,0.7661442986246937
284,315,T2/23510007MLJS5.pdf,T2/23510012_4th.pdf,0.7637391609712679
284,475,T2/23510007MLJS5.pdf,T3/Oversampling_the_Minority_Class_in_the_F.pdf,0.7625036329178214
285,448,T2/23510007MLJS6.pdf,T3/Doc_3.pdf,0.7655871845447291
285,536,T2/23510007MLJS6.pdf,T4/stacking5.pdf,0.7635738440389449
285,539,T2/23510007MLJS6.pdf,T4/stacking8.pdf,0.7531922495882422
285,258,T2/23510007MLJS6.pdf,T2/23510020_3rd.pdf,0.7384050856768825
285,452,T2/23510007MLJS6.pdf,T3/Doc_8.pdf,0.7328221786133274
285,178,T2/23510007MLJS6.pdf,T1/PDF9.pdf,0.7319660026155332
285,451,T2/23510007MLJS6.pdf,T3/Doc_6.pdf,0.7182289541451018
285,88,T2/23510007MLJS6.pdf,T1/MIN_MAX8.pdf,0.7133847820297374
285,635,T2/23510007MLJS6.pdf,T4/Copy of 23510074_3.pdf,0.7120922968443423
286,836,T2/23510011_10th.pdf,T6/10_123.pdf,0.7713692279464653
286,750,T2/23510011_10th.pdf,T6/pdf3_1.pdf,0.7690888547619626
286,941,T2/23510011_10th.pdf,T7/ijeter38892020.pdf,0.7648764792676049
286,847,T2/23510011_10th.pdf,T6/3_123.pdf,0.7640922457926763
286,767,T2/23510011_10th.pdf,T6/pdf9.pdf,0.7623790562506708
286,753,T2/23510011_10th.pdf,T6/pdf4_1.pdf,0.7612730390637624
286,849,T2/23510011_10th.pdf,T6/4_123.pdf,0.7569567170438792
286,260,T2/23510011_10th.pdf,T2/23510020_5th.pdf,0.7566166904268652
286,950,T2/23510011_10th.pdf,T7/1512.00242v1.pdf,0.7528409931035125
287,353,T2/23510011_1st.pdf,T2/23510002_5th.pdf,0.8757725189173023
287,356,T2/23510011_1st.pdf,T2/23510002_8th.pdf,0.8741709429361129
287,291,T2/23510011_1st.pdf,T2/23510011_5th.pdf,0.8665157024704326
287,294,T2/23510011_1st.pdf,T2/23510011_8th.pdf,0.8512716511998095
287,217,T2/23510011_1st.pdf,T1/Norm5.pdf,0.8508530518582065
287,355,T2/23510011_1st.pdf,T2/23510002_7th.pdf,0.8307407534603207
287,343,T2/23510011_1st.pdf,T2/23510001_5th.pdf,0.8303415257211151
287,954,T2/23510011_1st.pdf,T7/1905.07436v1.pdf,0.8278549602007562
287,213,T2/23510011_1st.pdf,T1/Norm10.pdf,0.8240895020002865
288,1107,T2/23510011_2nd.pdf,T8/file2(1).pdf,0.8545941024918958
288,362,T2/23510011_2nd.pdf,T2/23510005_4th.pdf,0.8451225169764522
